,,,,,,,,,,,,,
Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,Employment Profile,Profile Score,Occupation
40,Male,28000,445,373,2,36981,49,No,Telangana,Dhulagori,Salaried,91,Doctor
55,Female,124000,850,116,10,150000,340,Yes,Uttar Pradesh,Kanpur,Self-Employed,100,Contractor
39,Male,91000,326,558,0,63973,80,No,Delhi,Bishanpura,Self-Employed,31,Shopkeeper
18,Male,37000,490,282,3,96655,113,No,Telangana,Hyderabad,Unemployed,71,NA
51,Female,28000,670,489,6,133664,81,Yes,Kerala,Kochi,Salaried,100,Civil Servant
28,Female,55000,608,550,5,150000,106,No,Tamil Nadu,Chennai,Self-Employed,67,Business Owner
47,Male,70000,300,269,0,52499,17,No,Rajasthan,Jaipur,Self-Employed,47,Contractor
48,Other,55000,313,123,0,150000,89,No,Kerala,Thiruvananthapuram,Salaried,45,Doctor
60,Female,167000,570,551,4,51950,49,No,Telangana,Hyderabad,Salaried,100,Banker
22,Female,44000,300,348,0,141950,95,No,Telangana,Hyderabad,Self-Employed,19,Contractor
48,Female,112000,550,45,4,123435,101,No,Kerala,Thiruvananthapuram,Salaried,62,Teacher
45,Female,121000,636,10,6,150000,175,No,Tamil Nadu,Coimbatore,Salaried,95,Doctor
37,Female,93000,783,293,8,150000,299,Yes,West Bengal,Kolkata,Unemployed,100,NA
49,Female,28000,322,540,0,84538,84,No,Tamil Nadu,Chennai,Salaried,27,Software Engineer
67,Male,84000,623,73,5,94204,276,No,Rajasthan,Udaipur,Student,81,Student
50,Female,91000,449,274,2,141055,55,No,Delhi,New Delhi,Salaried,88,Doctor
61,Female,135000,406,221,1,130480,82,No,Uttar Pradesh,Kanpur,Student,27,Student
24,Male,49000,449,12,2,35241,66,No,Rajasthan,Jaipur,Self-Employed,50,Farmer
38,Female,39000,435,242,2,99530,31,No,Tamil Nadu,Coimbatore,Salaried,54,Banker
44,Female,99000,520,282,4,146627,119,No,Rajasthan,Jaipur,Self-Employed,89,Farmer
24,Male,70000,630,161,6,80755,249,No,Maharashtra,Nagpur,Salaried,100,Banker
41,Male,28000,668,544,6,128002,142,Yes,Tamil Nadu,Coimbatore,Salaried,94,Civil Servant
41,Female,37000,679,67,6,143814,104,Yes,Telangana,Hyderabad,Self-Employed,91,Shopkeeper
45,Female,61000,770,375,8,89787,186,Yes,Telangana,Channarayapatna,Self-Employed,100,Shopkeeper
58,Male,152000,850,49,10,118406,96,Yes,Rajasthan,Udaipur,Salaried,100,Banker
23,Female,22000,448,547,2,48102,91,No,Kerala,Thiruvananthapuram,Salaried,60,Civil Servant
47,Female,91000,440,174,2,113812,12,No,Delhi,New Delhi,Unemployed,52,NA
67,Male,184000,713,35,7,107600,165,Yes,Rajasthan,Jaipur,Salaried,97,Banker
49,Female,103000,543,22,4,57547,14,No,Karnataka,Bengaluru,Self-Employed,99,Business Owner
26,Female,63000,752,471,8,150000,303,Yes,Karnataka,Bengaluru,Unemployed,100,NA
38,Female,80000,726,65,7,97984,297,Yes,Telangana,Channarayapatna,Self-Employed,97,Farmer
59,Female,104000,836,337,9,128049,82,Yes,Tamil Nadu,Chennai,Salaried,100,Civil Servant
62,Female,74000,497,439,3,147539,107,No,Delhi,New Delhi,Self-Employed,76,Shopkeeper
35,Female,17000,643,190,6,26108,160,No,Rajasthan,Udaipur,Salaried,100,Software Engineer
66,Other,40000,739,496,7,24286,117,Yes,Karnataka,Channarayapatna,Salaried,94,Software Engineer
38,Female,52000,324,83,0,150000,119,No,Kerala,Thiruvananthapuram,Salaried,20,Software Engineer
59,Female,45000,850,76,10,129923,223,Yes,Kerala,Kochi,Salaried,100,Banker
18,Male,11000,300,63,0,11208,62,No,Gujarat,Ahmedabad,Student,49,Student
49,Male,71000,300,483,0,150000,61,No,Uttar Pradesh,Lucknow,Self-Employed,6,Farmer
67,Male,99000,545,293,4,54891,106,No,Delhi,New Delhi,Salaried,57,Teacher
61,Male,47000,637,312,6,130440,308,No,Telangana,Hyderabad,Salaried,92,Software Engineer
33,Female,46000,560,178,4,111420,49,No,Karnataka,Mysuru,Student,83,Student
59,Female,109000,850,170,10,150000,72,Yes,Karnataka,Mysuru,Salaried,100,Doctor
27,Female,46000,368,189,1,105943,41,No,Maharashtra,Mumbai,Self-Employed,48,Business Owner
44,Female,42000,300,126,0,111453,64,No,Gujarat,Ahmedabad,Self-Employed,7,Business Owner
42,Male,26000,550,447,4,112831,106,No,Karnataka,Bengaluru,Salaried,82,Doctor
50,Female,57000,626,213,5,150000,256,No,Tamil Nadu,Chennai,Salaried,100,Teacher
57,Female,48000,418,191,2,150000,91,No,Gujarat,Ahmedabad,Unemployed,43,NA
21,Male,13000,336,305,0,24912,117,No,Rajasthan,Udaipur,Self-Employed,9,Shopkeeper
43,Male,88000,387,272,1,150000,101,No,Telangana,Hyderabad,Salaried,53,Software Engineer
46,Male,61000,686,594,7,61610,110,Yes,Uttar Pradesh,Kanpur,Student,76,Student
33,Female,80000,776,64,8,107158,267,Yes,Delhi,New Delhi,Self-Employed,91,Contractor
30,Female,62000,569,422,4,51289,44,No,Tamil Nadu,Coimbatore,Self-Employed,64,Contractor
63,Male,41000,381,280,1,119702,106,No,West Bengal,Kolkata,Student,51,Student
67,Female,116000,569,94,4,150000,116,No,Uttar Pradesh,Kanpur,Salaried,64,Banker
45,Female,41000,488,270,3,63635,88,No,West Bengal,Kolkata,Self-Employed,46,Farmer
22,Male,40000,414,209,2,56638,108,No,West Bengal,Kolkata,Salaried,94,Banker
57,Female,136000,693,488,7,150000,175,Yes,Telangana,Hyderabad,Freelancer,100,Writer
19,Female,46000,487,126,3,100982,114,No,Telangana,Nellikuppam,Unemployed,56,NA
38,Female,44000,733,500,7,150000,270,Yes,Karnataka,Mysuru,Unemployed,92,NA
30,Female,41000,309,427,0,47452,98,No,West Bengal,Kolkata,Unemployed,26,NA
43,Female,36000,551,453,4,56635,54,No,Delhi,New Delhi,Unemployed,66,NA
69,Female,98000,595,494,5,145950,65,No,West Bengal,Kolkata,Self-Employed,70,Contractor
21,Female,57000,604,543,5,150000,81,No,Rajasthan,Jaipur,Unemployed,91,NA
47,Male,113000,778,355,8,95259,96,Yes,Uttar Pradesh,Lucknow,Salaried,92,Banker
23,Female,50000,398,26,1,140543,79,No,Karnataka,Mysuru,Self-Employed,69,Farmer
45,Male,110000,548,597,4,150000,98,No,West Bengal,Kolkata,Freelancer,43,Photographer
51,Male,71000,707,113,7,150000,315,Yes,Rajasthan,Jaipur,Salaried,92,Doctor
50,Male,62000,761,117,8,139502,178,Yes,West Bengal,Kolkata,Self-Employed,98,Shopkeeper
69,Male,84000,761,439,8,103927,103,Yes,Maharashtra,Mumbai,Self-Employed,100,Shopkeeper
55,Male,52000,786,79,8,150000,283,Yes,West Bengal,Kolkata,Salaried,100,Software Engineer
41,Male,89000,660,235,6,120741,112,Yes,Gujarat,Surat,Self-Employed,95,Business Owner
27,Female,76000,406,217,1,122499,55,No,Gujarat,Ahmedabad,Salaried,48,Teacher
41,Female,58000,612,534,5,150000,60,No,Delhi,Dhulagori,Student,92,Student
63,Female,78000,590,30,5,150000,62,No,Maharashtra,Pune,Unemployed,73,NA
55,Other,138000,677,524,6,112711,214,Yes,Karnataka,Mysuru,Salaried,95,Banker
24,Male,30000,300,15,0,61782,78,No,Rajasthan,Udaipur,Salaried,22,Teacher
26,Female,63000,640,193,6,47518,269,No,Gujarat,Surat,Self-Employed,85,Farmer
47,Male,28000,773,559,8,59754,266,Yes,Gujarat,Ahmedabad,Freelancer,95,Writer
69,Female,145000,843,16,9,105089,303,Yes,West Bengal,Kolkata,Salaried,99,Civil Servant
46,Female,96000,590,135,5,63284,35,No,West Bengal,Kolkata,Salaried,96,Civil Servant
67,Male,53000,318,231,0,65585,64,No,Tamil Nadu,Chennai,Salaried,19,Doctor
60,Female,120000,583,454,5,95343,44,No,Kerala,Kochi,Salaried,100,Software Engineer
33,Female,50000,751,518,8,82442,126,Yes,Rajasthan,Udaipur,Self-Employed,90,Contractor
57,Female,75000,694,412,7,56345,352,Yes,Karnataka,Mysuru,Self-Employed,74,Business Owner
52,Male,98000,540,314,4,150000,89,No,Gujarat,Ahmedabad,Salaried,100,Banker
30,Female,28000,800,574,9,132204,294,Yes,Rajasthan,Udaipur,Salaried,100,Banker
35,Male,99000,394,96,1,145976,60,No,Tamil Nadu,Coimbatore,Salaried,87,Software Engineer
25,Female,39000,693,233,7,115106,138,Yes,Uttar Pradesh,Kanpur,Salaried,86,Banker
42,Male,64000,799,200,9,150000,192,Yes,West Bengal,Kolkata,Salaried,99,Banker
26,Male,46000,777,199,8,78310,227,Yes,West Bengal,Kolkata,Salaried,94,Teacher
27,Male,29000,404,109,1,46651,85,No,Uttar Pradesh,Kanpur,Student,7,Student
64,Female,157000,777,60,8,119184,99,Yes,Tamil Nadu,Chennai,Salaried,91,Teacher
30,Male,15000,300,488,0,41308,64,No,Delhi,New Delhi,Self-Employed,42,Farmer
54,Male,68000,367,440,1,104738,80,No,Kerala,Kochi,Salaried,32,Civil Servant
19,Female,37000,477,98,3,117084,39,No,Gujarat,Ahmedabad,Self-Employed,59,Shopkeeper
68,Female,139000,809,195,9,107487,355,Yes,Rajasthan,Jaipur,Freelancer,95,Graphic Designer
53,Male,131000,499,85,3,150000,107,No,Kerala,Thiruvananthapuram,Self-Employed,76,Contractor
23,Male,43000,731,190,7,146782,336,Yes,Karnataka,Mysuru,Student,95,Student
53,Female,67000,398,529,1,66276,75,No,Telangana,Hyderabad,Salaried,70,Teacher
56,Female,165000,747,140,8,150000,229,Yes,Telangana,Hyderabad,Salaried,92,Doctor
22,Female,56000,692,184,7,150000,358,Yes,Karnataka,Bengaluru,Unemployed,100,NA
55,Male,125000,459,357,2,53329,87,No,Delhi,Channarayapatna,Salaried,100,Banker
63,Female,110000,485,597,3,96284,75,No,Delhi,New Delhi,Salaried,85,Banker
67,Female,69000,763,527,8,150000,139,Yes,West Bengal,Kolkata,Self-Employed,94,Farmer
44,Female,47000,806,387,9,83466,100,Yes,Tamil Nadu,Channarayapatna,Self-Employed,94,Business Owner
26,Male,45000,300,535,0,149273,66,No,Telangana,Hyderabad,Self-Employed,6,Farmer
35,Male,62000,405,452,1,107087,30,No,Kerala,Kochi,Student,41,Student
20,Female,47000,565,195,4,150000,19,No,Gujarat,Surat,Salaried,89,Civil Servant
38,Female,46000,719,546,7,68396,162,Yes,Kerala,Nellikuppam,Salaried,100,Software Engineer
63,Female,106000,535,257,4,133565,79,No,Telangana,Hyderabad,Self-Employed,69,Business Owner
61,Male,37000,563,551,4,29408,78,No,Uttar Pradesh,Kanpur,Self-Employed,60,Shopkeeper
36,Male,101000,551,138,4,62789,103,No,West Bengal,Kolkata,Salaried,96,Software Engineer
31,Male,37000,388,120,1,94865,50,No,Kerala,Thiruvananthapuram,Freelancer,58,Independent Consultant
30,Male,80000,634,264,6,73179,125,No,Gujarat,Channarayapatna,Unemployed,93,NA
54,Female,82000,558,55,4,116786,56,No,Tamil Nadu,Chennai,Salaried,99,Software Engineer
23,Female,62000,722,111,7,129542,171,Yes,Telangana,Dhulagori,Self-Employed,100,Farmer
62,Female,100000,809,74,9,72056,313,Yes,Tamil Nadu,Chennai,Salaried,100,Doctor
33,Female,78000,384,234,1,150000,59,No,Delhi,New Delhi,Unemployed,42,NA
31,Male,68000,688,369,7,60513,218,Yes,Gujarat,Ahmedabad,Salaried,99,Software Engineer
43,Male,55000,497,557,3,75874,93,No,Rajasthan,Udaipur,Salaried,99,Civil Servant
30,Male,27000,561,284,4,62224,23,No,Uttar Pradesh,Kanpur,Freelancer,74,Writer
28,Female,33000,490,440,3,24581,44,No,Kerala,Thiruvananthapuram,Salaried,90,Software Engineer
53,Female,83000,336,124,0,150000,30,No,Rajasthan,Udaipur,Freelancer,27,Independent Consultant
58,Male,67000,473,567,3,108723,66,No,Karnataka,Mysuru,Salaried,39,Doctor
67,Female,79000,540,62,4,141715,87,No,Tamil Nadu,Coimbatore,Freelancer,83,Photographer
58,Other,137000,603,434,5,128612,269,No,Maharashtra,Pune,Salaried,91,Doctor
43,Male,76000,599,418,5,125400,23,No,Telangana,Hyderabad,Freelancer,90,Writer
64,Female,91000,828,314,9,90751,137,Yes,Karnataka,Bengaluru,Self-Employed,96,Business Owner
46,Female,92000,606,226,5,150000,309,No,Karnataka,Bengaluru,Salaried,90,Teacher
63,Male,64000,621,533,5,147172,131,No,Gujarat,Ahmedabad,Student,100,Student
41,Male,98000,409,319,1,53190,118,No,Uttar Pradesh,Kanpur,Self-Employed,35,Shopkeeper
37,Male,61000,714,208,7,150000,269,Yes,Karnataka,Bengaluru,Salaried,100,Teacher
41,Female,109000,547,167,4,150000,106,No,Gujarat,Ahmedabad,Salaried,74,Software Engineer
43,Female,112000,724,546,7,79019,320,Yes,Rajasthan,Udaipur,Self-Employed,90,Contractor
21,Male,46000,424,209,2,27373,41,No,Maharashtra,Mumbai,Self-Employed,74,Contractor
31,Male,34000,751,332,8,131039,217,Yes,Gujarat,Surat,Self-Employed,100,Shopkeeper
53,Male,134000,807,60,9,66890,359,Yes,Karnataka,Nellikuppam,Salaried,91,Civil Servant
40,Male,36000,300,109,0,133794,118,No,Rajasthan,Jaipur,Salaried,7,Software Engineer
43,Male,106000,672,315,6,150000,117,Yes,Kerala,Bishanpura,Salaried,92,Doctor
21,Male,48000,751,224,8,98772,97,Yes,Telangana,Hyderabad,Self-Employed,91,Contractor
53,Male,97000,472,419,3,111802,73,No,Gujarat,Ahmedabad,Salaried,100,Teacher
52,Male,97000,401,500,1,150000,75,No,West Bengal,Bishanpura,Unemployed,66,NA
65,Male,94000,637,581,6,98248,205,No,Maharashtra,Mumbai,Self-Employed,91,Business Owner
27,Male,41000,850,76,10,121901,115,Yes,Delhi,New Delhi,Salaried,100,Teacher
22,Male,20000,556,549,4,34318,119,No,Maharashtra,Pune,Salaried,100,Banker
26,Female,37000,728,213,7,115300,115,Yes,Delhi,New Delhi,Self-Employed,100,Farmer
31,Female,88000,504,298,3,103498,69,No,Delhi,New Delhi,Self-Employed,55,Farmer
19,Other,52000,843,220,9,150000,310,Yes,West Bengal,Kolkata,Self-Employed,98,Shopkeeper
35,Male,75000,477,150,3,150000,39,No,Uttar Pradesh,Lucknow,Student,28,Student
43,Female,89000,850,215,10,145608,71,Yes,Maharashtra,Pune,Self-Employed,100,Business Owner
42,Female,102000,807,383,9,150000,294,Yes,Karnataka,Mysuru,Self-Employed,98,Farmer
67,Female,65000,443,574,2,112551,117,No,Maharashtra,Nagpur,Self-Employed,87,Business Owner
70,Male,99000,534,581,4,67029,94,No,Karnataka,Bengaluru,Self-Employed,84,Shopkeeper
25,Male,51000,515,584,3,112375,82,No,Kerala,Thiruvananthapuram,Salaried,100,Banker
24,Female,44000,850,534,10,104475,306,Yes,Uttar Pradesh,Lucknow,Salaried,100,Banker
39,Female,23000,522,429,4,32054,116,No,Gujarat,Surat,Salaried,73,Software Engineer
70,Male,74000,587,316,5,150000,39,No,Kerala,Thiruvananthapuram,Salaried,100,Software Engineer
26,Male,50000,463,387,2,114564,64,No,Delhi,Manjari,Salaried,100,Software Engineer
57,Male,70000,850,388,10,135096,121,Yes,Gujarat,Ahmedabad,Salaried,100,Teacher
64,Male,158000,790,155,8,150000,144,Yes,Kerala,Kochi,Freelancer,97,Writer
32,Female,86000,746,6,8,94763,265,Yes,Tamil Nadu,Chennai,Self-Employed,90,Shopkeeper
68,Female,142000,440,134,2,53383,71,No,Kerala,Thiruvananthapuram,Salaried,86,Banker
57,Male,68000,804,364,9,130534,149,Yes,West Bengal,Kolkata,Salaried,100,Software Engineer
50,Male,40000,442,554,2,24477,29,No,Gujarat,Ahmedabad,Student,58,Student
47,Male,97000,313,476,0,150000,100,No,Maharashtra,Pune,Salaried,66,Doctor
38,Male,81000,805,178,9,150000,156,Yes,Kerala,Kochi,Salaried,98,Civil Servant
31,Male,53000,522,357,4,85319,26,No,Maharashtra,Pune,Freelancer,47,Writer
57,Female,64000,744,529,8,127654,171,Yes,Telangana,Hyderabad,Salaried,100,Civil Servant
38,Male,53000,323,271,0,150000,119,No,Gujarat,Surat,Self-Employed,19,Farmer
44,Other,53000,555,57,4,150000,37,No,Delhi,New Delhi,Salaried,96,Doctor
35,Female,82000,642,510,6,139626,196,No,Gujarat,Ahmedabad,Freelancer,68,Independent Consultant
26,Other,24000,761,243,8,79879,349,Yes,Tamil Nadu,Manjari,Self-Employed,99,Business Owner
48,Female,78000,366,216,1,150000,117,No,Tamil Nadu,Chennai,Salaried,46,Software Engineer
51,Female,125000,755,478,8,150000,139,Yes,Rajasthan,Udaipur,Salaried,100,Doctor
36,Female,71000,473,274,3,150000,26,No,Tamil Nadu,Coimbatore,Self-Employed,93,Shopkeeper
25,Female,29000,683,493,6,18383,179,Yes,Tamil Nadu,Coimbatore,Freelancer,100,Graphic Designer
24,Other,17000,512,31,3,59047,108,No,Telangana,Hyderabad,Unemployed,77,NA
61,Male,68000,525,35,4,90206,35,No,Rajasthan,Jaipur,Self-Employed,83,Shopkeeper
22,Female,52000,429,500,2,111654,14,No,Delhi,New Delhi,Student,14,Student
47,Female,79000,741,157,8,122638,82,Yes,Tamil Nadu,Chennai,Salaried,92,Civil Servant
57,Male,134000,487,530,3,87051,88,No,Delhi,Channarayapatna,Self-Employed,98,Contractor
28,Male,81000,427,267,2,86864,49,No,Kerala,Kochi,Salaried,82,Teacher
37,Female,82000,334,155,0,121831,46,No,Telangana,Hyderabad,Salaried,46,Doctor
38,Male,84000,565,290,4,126145,113,No,West Bengal,Channarayapatna,Unemployed,55,NA
44,Other,51000,742,473,8,150000,134,Yes,Gujarat,Ahmedabad,Freelancer,100,Graphic Designer
67,Female,179000,527,460,4,92536,54,No,Tamil Nadu,Chennai,Salaried,91,Teacher
29,Female,24000,727,450,7,38637,257,Yes,Uttar Pradesh,Kanpur,Freelancer,100,Writer
23,Female,47000,504,315,3,150000,114,No,Telangana,Hyderabad,Self-Employed,91,Business Owner
52,Male,75000,394,125,1,56935,64,No,Kerala,Nellikuppam,Salaried,68,Doctor
35,Male,26000,381,397,1,30769,78,No,Kerala,Thiruvananthapuram,Salaried,48,Teacher
48,Male,30000,594,604,5,88166,65,No,Kerala,Kochi,Salaried,76,Teacher
62,Female,93000,599,591,5,135559,104,No,Uttar Pradesh,Kanpur,Self-Employed,88,Business Owner
34,Male,58000,434,203,2,150000,48,No,Telangana,Hyderabad,Salaried,92,Doctor
66,Female,50000,621,491,5,104979,285,No,West Bengal,Kolkata,Student,72,Student
65,Female,41000,468,528,3,50585,108,No,West Bengal,Kolkata,Unemployed,64,NA
28,Male,76000,537,173,4,66702,106,No,Uttar Pradesh,Kanpur,Salaried,90,Civil Servant
53,Male,55000,413,278,2,72916,71,No,Tamil Nadu,Coimbatore,Salaried,58,Banker
35,Male,73000,367,306,1,46183,115,No,Tamil Nadu,Coimbatore,Self-Employed,41,Farmer
20,Female,10000,300,162,0,13444,53,No,Karnataka,Bengaluru,Salaried,37,Civil Servant
33,Female,89000,742,237,8,141877,248,Yes,Maharashtra,Mumbai,Self-Employed,99,Contractor
20,Male,17000,456,557,2,87426,42,No,West Bengal,Kolkata,Salaried,69,Banker
20,Female,11000,496,498,3,17169,75,No,Uttar Pradesh,Kanpur,Student,90,Student
49,Female,48000,461,282,2,125920,75,No,Maharashtra,Mumbai,Self-Employed,95,Shopkeeper
58,Male,51000,302,450,0,59507,69,No,Kerala,Bishanpura,Salaried,58,Doctor
63,Other,154000,720,168,7,119875,353,Yes,Maharashtra,Mumbai,Self-Employed,94,Shopkeeper
36,Female,39000,536,464,4,72888,101,No,Tamil Nadu,Chennai,Freelancer,57,Writer
25,Female,12000,774,333,8,37322,67,Yes,Uttar Pradesh,Kanpur,Self-Employed,100,Contractor
60,Female,70000,699,593,7,150000,132,Yes,West Bengal,Kolkata,Self-Employed,100,Business Owner
20,Female,32000,691,370,7,94879,74,Yes,Delhi,New Delhi,Salaried,95,Civil Servant
44,Male,43000,484,331,3,51069,38,No,Gujarat,Surat,Salaried,79,Teacher
47,Female,95000,318,14,0,71276,72,No,Delhi,New Delhi,Self-Employed,20,Contractor
46,Female,45000,598,562,5,93245,83,No,Uttar Pradesh,Kanpur,Self-Employed,59,Farmer
32,Male,78000,393,472,1,122407,59,No,West Bengal,Kolkata,Salaried,63,Banker
34,Male,30000,499,413,3,105876,96,No,West Bengal,Kolkata,Student,25,Student
54,Female,84000,671,342,6,59250,269,Yes,Uttar Pradesh,Kanpur,Self-Employed,92,Contractor
57,Female,126000,613,587,5,79275,353,No,Uttar Pradesh,Lucknow,Self-Employed,66,Contractor
48,Male,64000,375,62,1,150000,41,No,Kerala,Kochi,Unemployed,4,NA
42,Male,84000,469,533,3,112465,82,No,Karnataka,Mysuru,Student,69,Student
22,Female,15000,364,225,1,32654,51,No,Kerala,Channarayapatna,Unemployed,19,NA
43,Female,104000,850,381,10,105690,311,Yes,Karnataka,Bengaluru,Salaried,100,Civil Servant
36,Male,96000,850,15,10,150000,305,Yes,Uttar Pradesh,Dhulagori,Self-Employed,97,Farmer
31,Female,75000,629,410,5,96019,64,No,Karnataka,Bengaluru,Self-Employed,88,Contractor
49,Male,35000,510,350,3,53552,55,No,Karnataka,Mysuru,Self-Employed,49,Business Owner
37,Male,88000,521,102,4,48839,59,No,Telangana,Bishanpura,Salaried,87,Software Engineer
34,Male,77000,713,173,7,150000,266,Yes,West Bengal,Kolkata,Salaried,100,Civil Servant
35,Female,33000,734,475,7,110796,355,Yes,West Bengal,Channarayapatna,Salaried,100,Banker
49,Male,108000,753,416,8,108191,308,Yes,Rajasthan,Udaipur,Self-Employed,100,Business Owner
63,Male,167000,850,106,10,150000,102,Yes,Rajasthan,Udaipur,Self-Employed,100,Shopkeeper
53,Female,52000,643,424,6,131337,270,No,West Bengal,Kolkata,Salaried,100,Teacher
65,Female,181000,575,249,5,150000,30,No,Gujarat,Ahmedabad,Salaried,90,Teacher
57,Other,166000,706,476,7,150000,196,Yes,Maharashtra,Nellikuppam,Self-Employed,100,Business Owner
47,Male,130000,566,401,4,90535,61,No,Rajasthan,Udaipur,Freelancer,71,Photographer
56,Female,155000,568,418,4,77137,26,No,Rajasthan,Udaipur,Salaried,89,Doctor
63,Female,183000,770,271,8,72796,257,Yes,Telangana,Bishanpura,Salaried,99,Civil Servant
49,Male,84000,592,588,5,69677,76,No,Tamil Nadu,Channarayapatna,Salaried,93,Civil Servant
67,Male,96000,346,159,0,150000,95,No,Karnataka,Bengaluru,Self-Employed,10,Farmer
24,Male,46000,758,523,8,109766,246,Yes,Uttar Pradesh,Kanpur,Self-Employed,95,Shopkeeper
65,Female,90000,608,102,5,51460,65,No,Gujarat,Ahmedabad,Self-Employed,96,Farmer
64,Male,128000,401,118,1,141594,37,No,Kerala,Kochi,Self-Employed,27,Contractor
43,Female,87000,557,190,4,150000,30,No,Kerala,Kochi,Freelancer,95,Writer
25,Male,66000,711,27,7,120673,303,Yes,Rajasthan,Udaipur,Salaried,100,Civil Servant
31,Female,15000,425,514,2,54022,14,No,Maharashtra,Mumbai,Student,69,Student
44,Male,46000,690,574,7,59050,248,Yes,Tamil Nadu,Chennai,Self-Employed,76,Contractor
66,Male,79000,719,79,7,150000,67,Yes,Gujarat,Surat,Self-Employed,100,Business Owner
53,Female,92000,300,332,0,70291,102,No,Karnataka,Bishanpura,Self-Employed,22,Contractor
56,Female,109000,661,484,6,150000,257,Yes,Kerala,Kochi,Salaried,93,Banker
67,Male,99000,372,238,1,99072,16,No,Tamil Nadu,Chennai,Student,41,Student
38,Male,44000,595,257,5,134767,95,No,Kerala,Kochi,Self-Employed,67,Farmer
56,Other,61000,330,210,0,134883,75,No,Karnataka,Bengaluru,Salaried,13,Banker
19,Female,36000,778,17,8,70418,305,Yes,Uttar Pradesh,Lucknow,Salaried,100,Civil Servant
38,Male,50000,777,488,8,49169,146,Yes,Telangana,Channarayapatna,Unemployed,87,NA
